"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"PES","Pioneer Energy Services Corp.","2.45","190411601.45","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pes",
"PHD","Pioneer Floating Rate Trust","11.5","284489001","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/phd",
"PHT","Pioneer High Income Trust","9.74","284717449.54","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pht",
"MAV","Pioneer Municipal High Income Advantage Trust","11.3328","270842813.856","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mav",
"MHI","Pioneer Municipal High Income Trust","11.77","268018777.73","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/mhi",
"PXD","Pioneer Natural Resources Company","167.2","28451632308","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pxd",
"PJC","Piper Jaffray Companies","81.25","1227617462.5","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/pjc",
"PBI","Pitney Bowes Inc.","11.38","2124966085.26","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/pbi",
"PBI^B","Pitney Bowes Inc.","24.52","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pbi^b",
"PJT","PJT Partners Inc.","44.75","832154621.5","n/a","2015","Finance","Investment Managers","http://www.nasdaq.com/symbol/pjt",
"PAA","Plains All American Pipeline, L.P.","20.86","15127445418.68","n/a","1998","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/paa",
"PAGP","Plains Group Holdings, L.P.","21.88","3387969062.84","n/a","2013","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/pagp",
"PLNT","Planet Fitness, Inc.","34.1","3354190644.2","n/a","2015","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/plnt",
"PLT","Plantronics, Inc.","52","1719438864","n/a","1994","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/plt",
"PAH","Platform Specialty Products Corporation","10.09","2896810283.86","n/a","2014","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/pah",
"PHI","PLDT Inc.","29.2","6307200000","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/phi",
"PGEM","Ply Gem Holdings, Inc.","18.55","1270094496.3","n/a","2013","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/pgem",
"PNC","PNC Financial Services Group, Inc. (The)","144.92","68953092658.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pnc",
"PNC.WS","PNC Financial Services Group, Inc. (The)","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pnc.ws",
"PNC^P","PNC Financial Services Group, Inc. (The)","28.44","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pnc^p",
"PNC^Q","PNC Financial Services Group, Inc. (The)","25.29","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pnc^q",
"PNM","PNM Resources, Inc. (Holding Co.)","42.1","3353417570.4","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/pnm",
"PII","Polaris Industries Inc.","124.21","7768375108.28","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/pii",
"POL","PolyOne Corporation","43.97","3552961333.55","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/pol",
"POR","Portland General Electric Company","46.01","4099137873.25","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/por",
"PKX","POSCO","78.18","25017233804.88","n/a","1994","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/pkx",
"POST","Post Holdings, Inc.","77.4","5125643249.4","n/a","2012","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/post",
"POT","Potash Corporation of Saskatchewan Inc.","19.68","16535595705.12","n/a","1989","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/pot",
"PPDF","PPDAI Group Inc.","7.09","2131354911.97","n/a","2017","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ppdf",
"PPG","PPG Industries, Inc.","116.16","29559923680.32","n/a","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/ppg",
"PPX","PPL Capital Funding, Inc.","25.5","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ppx",
"PPL","PPL Corporation","31.59","21748587742.44","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ppl",
"PYS","PPlus Trust","20.69","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pys",
"PYT","PPlus Trust","20.77","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pyt",
"PQG","PQ Group Holdings Inc.","16.63","2249054936.38","n/a","2017","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/pqg",
"PX","Praxair, Inc.","154.01","44093885567.41","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/px",
"PDS","Precision Drilling Corporation","2.67","782947750.86","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pds",
"APTS","Preferred Apartment Communities, Inc.","20.18","740444600.36","n/a","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/apts",
"PBH","Prestige Brand Holdings, Inc.","44.25","2346969820.5","n/a","2005","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pbh",
"PVG","Pretium Resources, Inc.","10.99","1999291227.71","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/pvg",
"PRI","Primerica, Inc.","102.75","4546487856.75","n/a","2010","Finance","Life Insurance","http://www.nasdaq.com/symbol/pri",
"PGZ","Principal Real Estate Income Fund","17.04","117572592","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/pgz",
"PRA","ProAssurance Corporation","56.7","3028643881.2","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/pra",
"PG","Procter & Gamble Company (The)","91.53","232207773062.4","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/pg",
"PGR","Progressive Corporation (The)","56.17","32670382285.53","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/pgr",
"PLD","Prologis, Inc.","63.05","33547770100","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pld",
"PUMP","ProPetro Holding Corp.","19.89","1651662696.06","n/a","2017","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/pump",
"PRO","PROS Holdings, Inc.","26.2","835963059.4","n/a","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/pro",
"PBB","Prospect Capital Corporation","25.77","0","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/pbb",
"PB","Prosperity Bancshares, Inc.","71.3","4954210055.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pb",
"PRLB","Proto Labs, Inc.","103","2744520078","n/a","2012","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/prlb",
"PFS","Provident Financial Services, Inc","27.74","1852295891.36","n/a","2003","Finance","Savings Institutions","http://www.nasdaq.com/symbol/pfs",
"PFK","Prudential Financial, Inc.","25.22","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/pfk",
"PJH","Prudential Financial, Inc.","25.1","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/pjh",
"PRH","Prudential Financial, Inc.","25.17","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/prh",
"PRU","Prudential Financial, Inc.","117.11","49654640000","n/a","2001","Finance","Life Insurance","http://www.nasdaq.com/symbol/pru",
"GHY","Prudential Global Short Duration High Yield Fund, Inc.","14.32","586029947.28","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/ghy",
"PUK","Prudential Public Limited Company","49.73","64329600819.82","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/puk",
"PUK^","Prudential Public Limited Company","26.65","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/puk^",
"PUK^A","Prudential Public Limited Company","26.03","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/puk^a",
"ISD","Prudential Short Duration High Yield Fund, Inc.","14.83","493197216.92","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/isd",
"PSB","PS Business Parks, Inc.","122.91","3349424957.67","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psb",
"PSB^T.CL","PS Business Parks, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psb^t.cl",
"PSB^U","PS Business Parks, Inc.","25.18","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psb^u",
"PSB^V","PS Business Parks, Inc.","25.1673","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psb^v",
"PSB^W","PS Business Parks, Inc.","25.21","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psb^w",
"PSB^X","PS Business Parks, Inc.","25.03","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psb^x",
"PSB^Y","PS Business Parks, Inc.","24.92","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psb^y",
"TLK","PT Telekomunikasi Indonesia, Tbk","30.63","30342756944.58","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tlk",
"PEG","Public Service Enterprise Group Incorporated","50.98","25797857565.18","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/peg",
"PSA","Public Storage","205.15","35704556077.85","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa",
"PSA^A","Public Storage","26.77","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psa^a",
"PSA^B","Public Storage","25.68","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^b",
"PSA^C","Public Storage","25.37","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^c",
"PSA^D","Public Storage","25.02","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^d",
"PSA^E","Public Storage","24.96","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^e",
"PSA^F","Public Storage","25.1","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^f",
"PSA^G","Public Storage","25.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psa^g",
"PSA^U","Public Storage","25.09","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^u",
"PSA^V","Public Storage","25.01","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^v",
"PSA^W","Public Storage","25","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psa^w",
"PSA^X","Public Storage","25.04","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psa^x",
"PSA^Y","Public Storage","26.28","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psa^y",
"PSA^Z","Public Storage","26.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psa^z",
"PHM","PulteGroup, Inc.","33.54","9859674913.92","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/phm",
"PSTG","Pure Storage, Inc. ","16.91","3665803996.55","n/a","2015","Technology","Electronic Components","http://www.nasdaq.com/symbol/pstg",
"PCF","Putnam High Income Bond Fund","9.22","119647949.22","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcf",
"PMM","Putnam Managed Municipal Income Trust","7.46","400864107.1","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/pmm",
"PIM","Putnam Master Intermediate Income Trust","4.75","254370209.25","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/pim",
"PMO","Putnam Municipal Opportunities Trust","12.46","474587694","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/pmo",
"PPT","Putnam Premier Income Trust","5.25","563085185.25","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/ppt",
"PVH","PVH Corp.","135.62","10433156277.08","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/pvh",
"PZN","Pzena Investment Management Inc","10.86","744339491.28","n/a","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/pzn",
"QTWO","Q2 Holdings, Inc.","37.65","1568970490.95","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qtwo",
"QEP","QEP Resources, Inc.","9","2168415351","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/qep",
"QTS","QTS Realty Trust, Inc.","53.25","2685321831.75","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/qts",
"QUAD","Quad Graphics, Inc","23.36","1210992538.24","n/a","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/quad",
"KWR","Quaker Chemical Corporation","152.03","2021891666.82","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kwr",
"QCP","Quality Care Properties, Inc.","14.3","1341476193.2","n/a","2016","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/qcp",
"NX","Quanex Building Products Corporation","23.35","813748293.9","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nx",
"PWR","Quanta Services, Inc.","38.54","5962939246.6","n/a","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/pwr",
"QTM","Quantum Corporation","5.6","194173750.4","n/a","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/qtm",
"QD","Qudian Inc.","12.44","4105829090.8","n/a","2017","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/qd",
"DGX","Quest Diagnostics Incorporated","99.04","13499096735.68","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/dgx",
"QHC","Quorum Health Corporation","6.43","194809041.28","n/a","2016","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/qhc",
"QUOT","Quotient Technology Inc.","11.4","1057742114.4","n/a","2014","Consumer Services","Advertising","http://www.nasdaq.com/symbol/quot",
"CTAA","Qwest Corporation","25.1","0","n/a","2016","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctaa",
"CTBB","Qwest Corporation","23.13","0","n/a","2016","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctbb",
"CTDD","Qwest Corporation","23.16","0","n/a","2017","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctdd",
"CTU","Qwest Corporation","24.3","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctu",
"CTV","Qwest Corporation","24.58","0","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctv",
"CTW","Qwest Corporation","25.16","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctw",
"CTX","Qwest Corporation","24.33","3049026159.96","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctx",
"CTY","Qwest Corporation","22.82","0","n/a","2013","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cty",
"CTZ","Qwest Corporation","23.36","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctz",
"RRD","R.R. Donnelley & Sons Company","9.29","651229000","n/a","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/rrd",
"RDN","Radian Group Inc.","22.19","4783392875.31","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/rdn",
"RAS","RAIT Financial Trust","0.3449","32091779.5829","n/a","1998","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ras",
"RAS^A","RAIT Financial Trust","12.35","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ras^a",
"RAS^B","RAIT Financial Trust","12.8","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ras^b",
"RAS^C","RAIT Financial Trust","13.6","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ras^c",
"RFT","RAIT Financial Trust","19.64","0","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rft",
"RFTA","RAIT Financial Trust","22.47","0","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rfta",
"RL","Ralph Lauren Corporation","98.62","8015443952.38","n/a","1997","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/rl",
"RPT","Ramco-Gershenson Properties Trust","14.22","1128584562.66","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rpt",
"RPT^D","Ramco-Gershenson Properties Trust","57.14","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rpt^d",
"RRC","Range Resources Corporation","15.81","3923082759.87","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rrc",
"RNGR","Ranger Energy Services, Inc.","9.3","142097787.6","n/a","2017","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/rngr",
"RJF","Raymond James Financial, Inc.","88.3","12750566710.7","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/rjf",
"RYAM","Rayonier Advanced Materials Inc.","20.15","1041285021.4","n/a","2014","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ryam",
"RYAM^A","Rayonier Advanced Materials Inc.","143.53","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ryam^a",
"RYN","Rayonier Inc.","31.37","4044586613.38","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ryn",
"RTN","Raytheon Company","186.67","53963870290","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rtn",
"RMAX","RE/MAX Holdings, Inc.","47.65","843261668.8","n/a","2013","Finance","Real Estate","http://www.nasdaq.com/symbol/rmax",
"RLGY","Realogy Holdings Corp.","26.21","3528300194.86","n/a","2012","Finance","Real Estate","http://www.nasdaq.com/symbol/rlgy",
"O","Realty Income Corporation","55.61","15670086872.54","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/o",
"RHT","Red Hat, Inc.","122","21587556326","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/rht",
"RLH","Red Lion Hotels Corporation","9.6","226810665.6","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/rlh",
"RWT","Redwood Trust, Inc.","14.84","1144383483.6","n/a","1995","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rwt",
"RBC","Regal Beloit Corporation","78.9","3495585836.7","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/rbc",
"RGC","Regal Entertainment Group","22.9","3580408610.9","n/a","2002","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rgc",
"RWGE.U","Regalwood Global Energy Ltd.","n/a","0","n/a","2017","n/a","n/a","http://www.nasdaq.com/symbol/rwge.u",
"REG","Regency Centers Corporation","68.01","11654225156.64","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/reg",
"RM","Regional Management Corp.","26.04","303805138.56","n/a","2012","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/rm",
"RF","Regions Financial Corporation","17.25","20009508254.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rf",
"RF^A","Regions Financial Corporation","25.3","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rf^a",
"RF^B","Regions Financial Corporation","28.46","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rf^b",
"RGS","Regis Corporation","15.85","738328773.45","n/a","1991","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/rgs",
"RGA","Reinsurance Group of America, Incorporated","154.43","9945919140.23","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/rga",
"RZA","Reinsurance Group of America, Incorporated","27.76","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/rza",
"RZB","Reinsurance Group of America, Incorporated","28.36","0","n/a","2016","Finance","Life Insurance","http://www.nasdaq.com/symbol/rzb",
"RS","Reliance Steel & Aluminum Co.","85.48","6232799331.12","n/a","1994","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/rs",
"RENX","RELX N.V.","22.86","46031285420.1","n/a","2015","Consumer Services","Publishing","http://www.nasdaq.com/symbol/renx",
"RELX","RELX PLC","23.46","47178353813.04","n/a","2015","Consumer Services","Publishing","http://www.nasdaq.com/symbol/relx",
"RNR","RenaissanceRe Holdings Ltd.","127","5083697732","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/rnr",
"RNR^C","RenaissanceRe Holdings Ltd.","26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rnr^c",
"RNR^E","RenaissanceRe Holdings Ltd.","25.33","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rnr^e",
"SOL","Renesola Ltd.","2.91","59132855.79","n/a","2008","Technology","Semiconductors","http://www.nasdaq.com/symbol/sol",
"RENN","Renren Inc.","10.46","714794465.86","n/a","2011","Technology","EDP Services","http://www.nasdaq.com/symbol/renn",
"RSG","Republic Services, Inc.","66.28","22152401053.04","n/a","1998","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/rsg",
"RMD","ResMed Inc.","85.57","12142717407.56","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/rmd",
"REN           ","Resolute Energy Corporation","28.24","635510333.68","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ren",
"RFP","Resolute Forest Products Inc.","10.7","964217103.6","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/rfp",
"RSO","Resource Capital Corp.","9.54","299402310.6","n/a","2006","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rso",
"RSO^A.CL","Resource Capital Corp.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rso^a.cl",
"RSO^B","Resource Capital Corp.","25.252","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rso^b",
"RSO^C","Resource Capital Corp.","25.8001","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rso^c",
"QSR","Restaurant Brands International Inc.","61.26","15021545425.62","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/qsr",
"RPAI","Retail Properties of America, Inc.","13.02","2956842637.98","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rpai",
"REVG","REV Group, Inc.","30.56","1951870103.2","n/a","2017","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/revg",
"REV","Revlon, Inc.","22.5","1183846770","n/a","1996","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/rev",
"REX","REX American Resources Corporation","84.38","554103968.22","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/rex",
"REXR","Rexford Industrial Realty, Inc.","29.36","2287110470.88","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rexr",
"REXR^A","Rexford Industrial Realty, Inc.","25.33","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rexr^a",
"REXR^B","Rexford Industrial Realty, Inc.","25.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rexr^b",
"RXN","Rexnord Corporation","25.95","2696856915.9","n/a","2012","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rxn",
"RXN^A","Rexnord Corporation","58.09","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rxn^a",
"RH","RH","102.39","2181924858.99","n/a","2012","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/rh",
"RMP","Rice Midstream Partners LP","20.3","2076753092.4","n/a","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/rmp",
"RNG","Ringcentral, Inc.","48.2","3728376329.2","n/a","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/rng",
"RIO","Rio Tinto Plc","50.57","89824146148.49","n/a","2002","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/rio",
"RBA","Ritchie Bros. Auctioneers Incorporated","29.15","3124409606.45","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rba",
"RAD","Rite Aid Corporation","1.93","2053442774.91","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/rad",
"RMPL^","RiverNorth Marketplace Lending Corporation","25.15","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rmpl^",
"RIV","RiverNorth Opportunities Fund, Inc.","19.65","73788795.75","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/riv",
"OPP","RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.","18.22","200671199.14","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/opp",
"RLI","RLI Corp.","57.93","2552386009.83","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/rli",
"RLJ","RLJ Lodging Trust","22.52","3938985000.48","n/a","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rlj",
"RLJ^A","RLJ Lodging Trust","27.33","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rlj^a",
"RRTS","Roadrunner Transportation Systems, Inc","8.03","307875074.21","n/a","2010","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/rrts",
"RHI","Robert Half International Inc.","55.87","7003293046.65","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/rhi",
"ROK","Rockwell Automation, Inc.","193.07","24810057799.05","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rok",
"COL","Rockwell Collins, Inc.","135.07","22113973357.19","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/col",
"RCI","Rogers Communication, Inc.","50.18","20192604267.94","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/rci",
"ROG","Rogers Corporation","162.65","2967375539.8","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/rog",
"ROL","Rollins, Inc.","47.15","10277528511.1","n/a","n/a","Finance","Diversified Commercial Services","http://www.nasdaq.com/symbol/rol",
"ROP","Roper Technologies, Inc.","258.98","26509758412.32","n/a","1992","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rop",
"RST","Rosetta Stone","12.77","284762073.77","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rst",
"RDC","Rowan Companies plc","14.08","1777643633.92","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rdc",
"RY","Royal Bank Of Canada","79.84","115999343505.76","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ry",
